NPI,PROVIDER_NAME,PRIMARY_SPECIALTY,DISEASE,SECONDARY_SPECIALTY,TELEHEALTH,FACILITY_NAME,STATE,ZIP,COUNTY_FIPS,COUNTY,TOT_BENES,TOT_SRVCS,BENE_AVG_RISK_SCRE,TOTAL_UTILIZATION_EXACT,AVG_UTILIZATION_PERCENTILE,TELEHEALTH_FLAG,AREA_PROVIDER_COUNT,AREA_TOTAL_BENEFICIARIES,DEMAND_PROXY,AREA_TOTAL_SERVICES,BENEFICIARIES_PER_PROVIDER,DEMAND_PER_PROVIDER,REQUIRED_PROVIDERS,PROVIDER_SHORTAGE,ADEQUACY_SCORE,DEMAND_PRESSURE_SCORE,SERVICES_PER_BENEFICIARY,UTILIZATION_PRESSURE_SCORE,AREA_RISK_SCORE,RISK_SCORE,ACCESS_LEVEL,RECOMMENDED_ADDITIONAL_PROVIDERS,BENEFICIARY_SHARE_OF_AREA,SERVICE_SHARE_OF_AREA,PROVIDER_RISK_SCORE,UTILIZATION_INTENSITY_SCORE,CAPACITY_LOAD_INDEX
1800001193,FOSTER KARAN,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77092,48201,Harris County,9565,43656.5,2.619,11.3,66.05,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.5642,57.33,45.5,42.24,ADEQUATE,19,0.014242,0.018723,74.1,72.78,111.22
1800001194,PARKER RAHUL,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77038,48201,Harris County,10137,30338.7,2.0603,9.0,54.98,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.9929,57.33,45.5,42.24,ADEQUATE,19,0.015093,0.013012,35.98,52.6,117.87
1800001195,WILSON SOPHIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,BEHAVIORAL HEALTH PARTNERS - PASADENA,TX,77010,48201,Harris County,5444,15636.3,2.2518,12.4,16.12,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.8722,57.33,45.5,42.24,ADEQUATE,19,0.008106,0.006706,50.35,83.0,63.3
1800001196,GOMEZ FATIMA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,COMMUNITY MENTAL HEALTH CENTER - PASADENA,TX,77059,48201,Harris County,6221,16648.1,2.2452,5.9,55.81,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.6761,57.33,45.5,42.24,ADEQUATE,19,0.009263,0.00714,49.85,26.48,72.34
1800001197,REED MAYA,Psychiatry,Mental Health Disorders,Behavioral Health,No,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77005,48201,Harris County,9340,24380.4,0.9,3.6,49.1,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.6103,57.33,45.5,42.24,ADEQUATE,19,0.013907,0.010456,0.32,5.78,108.6
1800001198,YOUNG THOMAS,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,BEHAVIORAL HEALTH PARTNERS - HOUSTON,TX,77044,48201,Harris County,6540,23507.7,3.0214,13.8,73.7,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.5944,57.33,45.5,42.24,ADEQUATE,19,0.009738,0.010082,92.25,94.9,76.05
1800001199,JACKSON AMELIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77061,48201,Harris County,10865,40175.3,2.1175,11.8,36.9,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.6977,57.33,45.5,42.24,ADEQUATE,19,0.016177,0.01723,40.2,77.4,126.34
1800001200,ROBERTS HANNAH,Psychiatry,Mental Health Disorders,Behavioral Health,No,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77089,48201,Harris County,7465,18102.4,1.5631,8.8,66.51,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.425,57.33,45.5,42.24,ADEQUATE,19,0.011115,0.007764,10.35,51.25,86.8
1800001201,ANDERSON NADIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77032,48201,Harris County,9903,33041.3,2.4899,8.7,19.37,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.3365,57.33,45.5,42.24,ADEQUATE,19,0.014745,0.014171,65.9,50.5,115.15
1800001202,KIM WILLIAM,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77087,48201,Harris County,6937,27197.1,2.2107,6.3,65.6,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.9206,57.33,45.5,42.24,ADEQUATE,19,0.010329,0.011664,47.48,29.9,80.66
1800001203,TAYLOR BENJAMIN,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77087,48201,Harris County,5509,21319.4,3.0337,4.7,63.14,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.8699,57.33,45.5,42.24,ADEQUATE,19,0.008202,0.009143,92.75,15.9,64.06
1800001204,BROWN JAMES,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77063,48201,Harris County,7040,18406.5,2.9708,12.7,50.01,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.6146,57.33,45.5,42.24,ADEQUATE,19,0.010482,0.007894,90.3,86.02,81.86
1800001205,MARTIN OLIVIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77001,48201,Harris County,10105,47738.5,2.4617,10.0,88.99,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.7242,57.33,45.5,42.24,ADEQUATE,19,0.015046,0.020474,63.95,61.72,117.5
1800001206,THOMPSON EMILY,Psychiatry,Mental Health Disorders,Addiction Medicine,No,BEHAVIORAL HEALTH PARTNERS - PASADENA,TX,77068,48201,Harris County,7020,26025.1,2.3771,5.4,81.13,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.7073,57.33,45.5,42.24,ADEQUATE,19,0.010452,0.011162,58.5,22.45,81.63
1800001207,CLARK DANIEL,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - KATY,TX,77028,48201,Harris County,5447,15155.0,2.8058,6.1,61.23,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.7823,57.33,45.5,42.24,ADEQUATE,19,0.00811,0.0065,83.55,28.38,63.34
1800001208,MITCHELL KARAN,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77039,48201,Harris County,5536,20785.7,1.2133,12.4,44.94,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.7546,57.33,45.5,42.24,ADEQUATE,19,0.008243,0.008914,3.15,83.0,64.37
1800001209,WALKER RAHUL,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77011,48201,Harris County,8251,39433.8,2.8219,6.2,22.73,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.7793,57.33,45.5,42.24,ADEQUATE,19,0.012285,0.016912,84.5,29.12,95.94
1800001210,EDWARDS SOPHIA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77002,48201,Harris County,5888,23839.3,2.63,12.2,66.51,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.0488,57.33,45.5,42.24,ADEQUATE,19,0.008767,0.010224,74.72,81.25,68.47
1800001211,MORGAN FATIMA,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77005,48201,Harris County,10316,37897.2,2.779,13.0,66.58,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.6736,57.33,45.5,42.24,ADEQUATE,19,0.01536,0.016253,82.6,88.8,119.95
1800001212,WHITE MAYA,Psychiatry,Mental Health Disorders,Behavioral Health,No,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77006,48201,Harris County,8528,22518.8,2.0131,5.8,21.32,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.6406,57.33,45.5,42.24,ADEQUATE,19,0.012698,0.009658,32.45,25.48,99.16
1800001213,FOSTER THOMAS,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77059,48201,Harris County,9506,30226.4,2.4934,7.5,43.27,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.1797,57.33,45.5,42.24,ADEQUATE,19,0.014154,0.012963,66.2,40.48,110.53
1800001214,PARKER AMELIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77056,48201,Harris County,5799,20864.8,2.0436,7.5,57.78,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.598,57.33,45.5,42.24,ADEQUATE,19,0.008634,0.008948,34.75,40.48,67.43
1800001215,WILSON HANNAH,Psychiatry,Mental Health Disorders,Addiction Medicine,No,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77070,48201,Harris County,6113,19574.6,2.4908,13.2,57.19,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.2021,57.33,45.5,42.24,ADEQUATE,19,0.009102,0.008395,65.97,90.4,71.08
1800001216,GOMEZ NADIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77049,48201,Harris County,7083,21047.8,1.9652,8.8,23.69,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.9716,57.33,45.5,42.24,ADEQUATE,19,0.010546,0.009027,29.35,51.25,82.36
1800001217,REED WILLIAM,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77039,48201,Harris County,5320,21803.7,2.794,9.1,48.67,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.0984,57.33,45.5,42.24,ADEQUATE,19,0.007921,0.009351,83.2,53.65,61.86
1800001218,YOUNG BENJAMIN,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77081,48201,Harris County,10642,26456.7,1.7181,5.7,68.29,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4861,57.33,45.5,42.24,ADEQUATE,19,0.015845,0.011347,16.1,24.7,123.74
1800001219,JACKSON JAMES,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,COMMUNITY MENTAL HEALTH CENTER - PASADENA,TX,77052,48201,Harris County,9922,34639.6,2.0607,10.5,85.3,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.4912,57.33,45.5,42.24,ADEQUATE,19,0.014773,0.014856,36.05,65.92,115.37
1800001220,ROBERTS OLIVIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77057,48201,Harris County,6692,24348.8,1.9002,9.4,82.86,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.6385,57.33,45.5,42.24,ADEQUATE,19,0.009964,0.010443,25.35,56.2,77.81
1800001221,ANDERSON EMILY,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77045,48201,Harris County,10510,28943.0,1.9679,4.3,88.08,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.7539,57.33,45.5,42.24,ADEQUATE,19,0.015649,0.012413,29.62,12.12,122.21
1800001222,KIM DANIEL,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,PSYCHIATRY CARE ASSOCIATES - KATY,TX,77044,48201,Harris County,6922,16874.2,2.9168,14.1,62.88,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4378,57.33,45.5,42.24,ADEQUATE,19,0.010306,0.007237,88.25,97.02,80.49
1800001223,TAYLOR KARAN,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - PASADENA,TX,77043,48201,Harris County,7259,24197.8,2.8599,11.9,54.93,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.3335,57.33,45.5,42.24,ADEQUATE,19,0.010808,0.010378,86.1,78.57,84.41
1800001224,BROWN RAHUL,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77040,48201,Harris County,9156,24099.6,2.8499,12.5,87.41,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.6321,57.33,45.5,42.24,ADEQUATE,19,0.013633,0.010336,85.7,84.02,106.47
1800001225,MARTIN SOPHIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,PSYCHIATRY CARE ASSOCIATES - KATY,TX,77022,48201,Harris County,10913,26236.2,1.9627,6.8,51.34,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4041,57.33,45.5,42.24,ADEQUATE,19,0.016249,0.011252,29.18,34.12,126.9
1800001226,THOMPSON FATIMA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77035,48201,Harris County,6862,22289.0,2.2784,5.2,54.93,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.2482,57.33,45.5,42.24,ADEQUATE,19,0.010217,0.009559,52.1,20.38,79.79
1800001227,CLARK MAYA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77018,48201,Harris County,5357,13809.5,2.4357,11.1,41.14,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.5778,57.33,45.5,42.24,ADEQUATE,19,0.007976,0.005923,62.35,70.97,62.29
1800001228,MITCHELL THOMAS,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - KATY,TX,77078,48201,Harris County,10329,26594.1,2.064,12.9,81.97,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.5747,57.33,45.5,42.24,ADEQUATE,19,0.015379,0.011406,36.25,87.95,120.1
1800001229,WALKER AMELIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,BEHAVIORAL HEALTH PARTNERS - PASADENA,TX,77048,48201,Harris County,7924,25964.8,2.1591,3.2,84.73,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.2767,57.33,45.5,42.24,ADEQUATE,19,0.011798,0.011136,43.4,2.17,92.14
1800001230,EDWARDS HANNAH,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77099,48201,Harris County,5603,18615.7,2.6038,12.4,60.2,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.3225,57.33,45.5,42.24,ADEQUATE,19,0.008342,0.007984,73.2,83.0,65.15
1800001231,MORGAN NADIA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77068,48201,Harris County,5341,24855.7,3.272,12.9,58.41,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.6538,57.33,45.5,42.24,ADEQUATE,19,0.007952,0.01066,96.65,87.95,62.1
1800001232,WHITE WILLIAM,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77022,48201,Harris County,10505,37310.5,2.7463,5.2,67.01,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.5517,57.33,45.5,42.24,ADEQUATE,19,0.015641,0.016002,81.25,20.38,122.15
1800001233,FOSTER BENJAMIN,Psychiatry,Mental Health Disorders,Behavioral Health,No,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77057,48201,Harris County,7091,28986.8,2.6883,5.9,66.39,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.0878,57.33,45.5,42.24,ADEQUATE,19,0.010558,0.012432,77.7,26.48,82.45
1800001234,PARKER JAMES,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77065,48201,Harris County,5422,20010.8,3.5855,12.1,67.52,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.6907,57.33,45.5,42.24,ADEQUATE,19,0.008073,0.008582,99.25,80.23,63.05
1800001235,WILSON OLIVIA,Psychiatry,Mental Health Disorders,Addiction Medicine,No,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77028,48201,Harris County,6093,28400.4,2.6454,3.9,75.48,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.6612,57.33,45.5,42.24,ADEQUATE,19,0.009072,0.01218,75.5,8.4,70.85
1800001236,GOMEZ EMILY,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - KATY,TX,77076,48201,Harris County,7501,23522.7,2.9399,8.4,31.04,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.1359,57.33,45.5,42.24,ADEQUATE,19,0.011168,0.010088,89.2,48.12,87.22
1800001237,REED DANIEL,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77057,48201,Harris County,10386,44358.7,1.8672,6.4,65.7,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.271,57.33,45.5,42.24,ADEQUATE,19,0.015464,0.019024,23.15,30.63,120.77
1800001238,YOUNG KARAN,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77013,48201,Harris County,6780,27707.6,1.9493,7.3,54.19,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.0867,57.33,45.5,42.24,ADEQUATE,19,0.010095,0.011883,28.15,39.15,78.84
1800001239,JACKSON RAHUL,Psychiatry,Mental Health Disorders,Addiction Medicine,No,COMMUNITY MENTAL HEALTH CENTER - HOUSTON,TX,77009,48201,Harris County,9758,26356.4,2.0153,12.0,52.74,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.701,57.33,45.5,42.24,ADEQUATE,19,0.014529,0.011304,32.75,79.45,113.47
1800001240,ROBERTS SOPHIA,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77092,48201,Harris County,9764,32521.7,1.9372,13.3,91.4,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.3308,57.33,45.5,42.24,ADEQUATE,19,0.014538,0.013948,27.3,91.12,113.53
1800001241,ANDERSON FATIMA,Psychiatry,Mental Health Disorders,Behavioral Health,No,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77085,48201,Harris County,7909,32823.0,1.4328,12.2,59.99,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.1501,57.33,45.5,42.24,ADEQUATE,19,0.011776,0.014077,6.95,81.25,91.97
1800001242,KIM MAYA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77016,48201,Harris County,9095,22073.1,2.2174,14.0,84.85,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4269,57.33,45.5,42.24,ADEQUATE,19,0.013542,0.009467,48.05,96.25,105.76
1800001243,TAYLOR THOMAS,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77059,48201,Harris County,8769,21088.7,2.1519,8.8,9.99,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4049,57.33,45.5,42.24,ADEQUATE,19,0.013056,0.009044,42.75,51.25,101.97
1800001244,BROWN AMELIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,BEHAVIORAL HEALTH PARTNERS - HOUSTON,TX,77038,48201,Harris County,7432,22644.7,1.7185,4.0,26.68,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.0469,57.33,45.5,42.24,ADEQUATE,19,0.011066,0.009712,16.15,9.32,86.42
1800001245,MARTIN HANNAH,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77075,48201,Harris County,10167,44946.5,2.6738,10.4,60.71,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.4208,57.33,45.5,42.24,ADEQUATE,19,0.015138,0.019276,76.82,64.95,118.22
1800001246,THOMPSON NADIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,BEHAVIORAL HEALTH PARTNERS - KATY,TX,77059,48201,Harris County,6116,24993.6,3.003,9.9,56.08,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.0866,57.33,45.5,42.24,ADEQUATE,19,0.009106,0.010719,91.3,60.78,71.12
1800001247,CLARK WILLIAM,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77059,48201,Harris County,6040,19184.5,1.6527,14.0,44.9,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.1762,57.33,45.5,42.24,ADEQUATE,19,0.008993,0.008228,13.65,96.25,70.23
1800001248,MITCHELL BENJAMIN,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,COMMUNITY MENTAL HEALTH CENTER - SUGAR LAND,TX,77083,48201,Harris County,6459,19374.6,1.8926,8.8,45.16,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.9996,57.33,45.5,42.24,ADEQUATE,19,0.009617,0.008309,24.85,51.25,75.1
1800001249,WALKER JAMES,Psychiatry,Mental Health Disorders,Behavioral Health,No,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77078,48201,Harris County,8233,34965.1,1.4029,5.7,51.33,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,4.2469,57.33,45.5,42.24,ADEQUATE,19,0.012258,0.014996,6.3,24.7,95.73
1800001250,EDWARDS OLIVIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,COMMUNITY MENTAL HEALTH CENTER - KATY,TX,77047,48201,Harris County,9857,25392.8,2.1812,4.5,77.59,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.5761,57.33,45.5,42.24,ADEQUATE,19,0.014676,0.01089,45.15,13.9,114.62
1800001251,MORGAN EMILY,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - PASADENA,TX,77035,48201,Harris County,8211,24827.6,1.7021,4.4,80.44,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.0237,57.33,45.5,42.24,ADEQUATE,19,0.012226,0.010648,15.7,12.88,95.48
1800001252,WHITE DANIEL,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,PSYCHIATRY CARE ASSOCIATES - PASADENA,TX,77070,48201,Harris County,6848,20543.8,2.3218,6.1,66.03,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.0,57.33,45.5,42.24,ADEQUATE,19,0.010196,0.008811,54.85,28.38,79.63
1800001253,FOSTER KARAN,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,BEHAVIORAL HEALTH PARTNERS - SUGAR LAND,TX,77071,48201,Harris County,8103,32377.0,1.495,6.4,79.85,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.9957,57.33,45.5,42.24,ADEQUATE,19,0.012065,0.013886,8.5,30.63,94.22
1800001254,PARKER RAHUL,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,PSYCHIATRY CARE ASSOCIATES - SUGAR LAND,TX,77050,48201,Harris County,5457,19021.6,1.9468,9.7,69.97,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.4857,57.33,45.5,42.24,ADEQUATE,19,0.008125,0.008158,28.0,58.92,63.45
1800001255,WILSON SOPHIA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,Yes,COMMUNITY MENTAL HEALTH CENTER - KATY,TX,77090,48201,Harris County,6860,23102.5,2.7073,7.7,54.69,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.3677,57.33,45.5,42.24,ADEQUATE,19,0.010214,0.009908,78.8,42.3,79.77
1800001256,GOMEZ FATIMA,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - PASADENA,TX,77083,48201,Harris County,5927,14559.9,2.5611,4.8,75.13,1,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,2.4565,57.33,45.5,42.24,ADEQUATE,19,0.008825,0.006244,70.5,16.95,68.92
1800001257,REED MAYA,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,PSYCHIATRY CARE ASSOCIATES - HOUSTON,TX,77046,48201,Harris County,9207,28535.3,2.7278,13.8,29.13,0,86,671625,671625.0,2331678.3,7809.593023255814,7809.593023255814,105,19,81.9,74.67,3.0993,57.33,45.5,42.24,ADEQUATE,19,0.013709,0.012238,80.2,94.9,107.06
